id,sku,name,description
964,B15/5229,Quadro,"Quadro decorativo em bilaminado com motivo religioso, ideal para decoração de interiores. Dimensões exteriores: 55x52 cm. Dimensões interiores: 37x33,5 cm."
961,B38/5126,Quadro Imagem de Anjos,"Figura decorativa de anjo em bilaminado, com acabamento delicado e expressivo. Dimensões exteriores: 52,5x42 cm. Dimensões interiores: 34x24 cm."
951,B1564M,Quadro Madeira Comimagem Sagrada Família,Imagem da Sagrada Família em bilaminado com acabamento artístico. Dimensões interiores: 12x17 cm. Dimensões exteriores: 34x29 cm. Peça devocional elegante para decoração e contemplação.
902,B10682,Recordação de Comunhão,Recordação comemorativa com acabamento cuidado. Dimensões: 10x10 cm. Ideal para cerimónias de comunhão.
901,B10687,Recordação de Comunhão,Recordação comemorativa com acabamento cuidado. Dimensões: 9x13 cm. Ideal para cerimónias de comunhão.
903,B10683,Recordação de Comunhão,Recordação comemorativa com acabamento cuidado. Dimensões: 10x10 cm. Ideal para cerimónias de comunhão.
900,B10689,Recordação de Comunhão,Recordação comemorativa com acabamento cuidado. Dimensões: 10x13 cm. Ideal para cerimónias de comunhão.
885,B1898-04G,Recordação de Comunhão,"Recordação comemorativa com acabamento cuidado. Dimensões: 5,5x10 cm. Ideal para cerimónias de comunhão."
792,B7760,Relógio de Bolso com Caixa,Caixa decorativa com acabamento cuidado. Dimensões: 10x8 cm.
326,P07/0201,Relógio Despertador em Prata Capela,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
327,P07/1213,Relógio Despertador em Prata Capela,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
336,P07/9221,Relógio Despertador em Prata Capela com Pêndulo Picotado,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
333,P07/1203,Relógio Despertador em Prata Capela Rosinhas,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
328,P06/0411,Relógio Despertador em Prata Oval Liso,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
334,P47/0460,Relógio Despertador em Prata Retangular,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
330,P47/9531,Relógio Despertador em Prata Retangular com Pêndulo Cruzes,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
331,P47/9801,Relógio Despertador em Prata Retangular com Pêndulo Picotado,Relógio em prata com mecanismo de qualidade. Peça clássica de ourivesaria.
1227,A3463/02B,Saco Porta-Chupeta,Saco porta-chupeta com acabamento PVD. Acessório prático e elegante para o dia a dia do bebé.
1173,A237SR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Rosa. Peça decorativa elegante. Acessório prático e elegante para o dia a dia do bebé."
1159,A236SR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Rosa. Peça decorativa elegante. Acessório prático e elegante para o dia a dia do bebé."
1158,A236SA,Saco Porta-Chupeta,"Saco porta-chupeta, cor Azul. Acessório prático e elegante para o dia a dia do bebé."
1329,A966SAZ,Saco Porta-Chupeta,"Saco porta-chupeta, cor Azul. Acessório prático e elegante para o dia a dia do bebé."
1333,B2382SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1351,B3680SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1221,A3233/02R,Saco Porta-Chupeta,"Saco porta-chupeta com acabamento PVD, cor Rosa. Peça decorativa elegante. Acessório prático e elegante para o dia a dia do bebé."
1220,A3233/02C,Saco Porta-Chupeta,"Saco porta-chupeta com acabamento PVD, cor Azul. Acessório prático e elegante para o dia a dia do bebé."
1172,A237SA,Saco Porta-Chupeta,"Saco porta-chupeta, cor Azul. Acessório prático e elegante para o dia a dia do bebé."
1280,A787SAZ,Saco Porta-Chupeta,"Saco porta-chupeta, cor Azul. Acessório prático e elegante para o dia a dia do bebé."
1283,A794SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1305,B3115SAZ,Saco Porta-Chupeta,"Saco porta-chupeta, cor Azul. Acessório prático e elegante para o dia a dia do bebé."
1343,B3534SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1335,B3073SRO,Saco Porta-Chupeta,"Saco porta-chupeta, cor Rosa. Peça decorativa elegante. Acessório prático e elegante para o dia a dia do bebé."
1340,B3155BR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1317,B3660SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1308,B3145SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
1344,B3540SBR,Saco Porta-Chupeta,"Saco porta-chupeta, cor Branco. Acessório prático e elegante para o dia a dia do bebé."
927,A949MO,Sagrada Família,Imagem da Sagrada Família com acabamento artístico. Altura: 30 cm. Peça devocional elegante para decoração e contemplação.
928,A1434MO,Sagrada Família,"Imagem da Sagrada Família com acabamento artístico. Altura: 19,5 cm. Peça devocional elegante para decoração e contemplação."
929,BA3290MO,Sagrada Família,Imagem da Sagrada Família com acabamento artístico. Altura: 13 cm. Peça devocional elegante para decoração e contemplação.
375,P74893,Salva em Prata Redonda,"Salva em prata, peça clássica de ourivesaria para servir e decorar a mesa."
149,P01/0403,Salva em Prata Retangular,"Salva em prata, peça clássica de ourivesaria para servir e decorar a mesa."
373,P74890,Salva em Prata Retangular,"Salva em prata, peça clássica de ourivesaria para servir e decorar a mesa."
802,BA1975-03,Salva-Gotas,"Salva, peça clássica de ourivesaria para servir e decorar a mesa."
313,P02/4052,Solitário Madeira com Prata,Solitário em prata com acabamento refinado. Altura: 24 cm. Peça decorativa elegante para exposição floral.
312,P02/4051,Solitário Madeira com Prata,Solitário em prata com acabamento refinado. Altura: 24 cm. Peça decorativa elegante para exposição floral.
311,P02/4050,Solitário Madeira com Prata,Solitário em prata com acabamento refinado. Altura: 22 cm. Peça decorativa elegante para exposição floral.
631,B27/7259,Suporte em Vidro para Vela,Vela decorativa em bilaminado com detalhes refinados. Dimensão: 30 cm.
297,P02/1070,Tabuleiro Madeira com Aplicação Prata,Tabuleiro em prata com acabamento elegante. Peça funcional e decorativa para servir.
300,P02/1003,Tabuleiro Madeira com Aplicação Prata,Tabuleiro em prata com acabamento elegante. Peça funcional e decorativa para servir.
304,P02/1065,Tabuleiro Madeira com Aplicação Prata,Tabuleiro em prata com acabamento elegante. Peça funcional e decorativa para servir.
1279,A768TBR,Talher de Criança,"Talheres com acabamento PVD com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1352,B3682BR,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1349,B3642AZ,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1326,A854RO,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1325,A273RO,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1248,A904RO,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1142,A231T,Talher de Criança,"Talheres com acabamento PVD com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1205,A273T,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1284,A796TBR,Talher de Criança,"Talheres com acabamento PVD com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1330,B2087R,Talher de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
683,A929TBR,Talheres Batismo,"Talheres com acabamento cuidado, apresentados em estojo. Ideal para cerimónias de batismo."
799,BA1002,Talheres de Corte para Bolo,"Talheres com acabamento cuidado, apresentados em estojo."
1294,A941AZ,Talheres de Criança,"Talheres com acabamento PVD com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1222,A3233/03C,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1311,B3602BR,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1176,A237TA,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1177,A237TR,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1163,A236TA,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1289,A935TRO,Talheres de Criança,"Talheres com acabamento PVD com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1223,A3233/03R,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1164,A236TR,Talheres de Criança,"Talheres com acabamento cuidado, apresentados em estojo. Peça ideal para oferta a crianças."
1367,B2217,Talheres Urso,"Talheres com acabamento cuidado, apresentados em estojo."
670,PVR2A-P,Vela Redonda com Anjo + 3 Pérolas Prata,"Figura decorativa de anjo em prata, com acabamento delicado e expressivo. Altura: 1,6 cm."
669,PVR2A,Vela Redonda com Anjo Prata,"Figura decorativa de anjo em prata, com acabamento delicado e expressivo. Altura: 1,6 cm."
1423,PVR2,Vela Redonda Prata,"Vela decorativa em prata com detalhes refinados. Altura: 1,6 cm."
